timestamp,sync_bytes,time,id,checksum,format,data
1563914504174672475,43605,1563914504174,390,33903,'',"[126, 121, 60, 63, 203, 149, 113, 145, 220, 31, 0, 4, 167, 103, 221, 77, 229, 123, 197, 101, 193, 201, 141, 153, 85, 119, 96, 7, 36, 15]"
1563914504674723004,43605,1563914504674,657,63824,'',"[91, 216, 233, 225, 83, 67, 104, 30, 243, 72, 55, 79, 232, 78, 52, 70, 207, 11]"
1563914505174673275,43605,1563914505174,1824,22810,'',"[4, 116, 47, 168, 5, 72, 182, 157, 244, 67, 143, 36, 190, 41, 244, 167, 220, 130, 46, 11, 170, 130]"
1563914505674675599,43605,1563914505674,564,15550,'',"[85, 152, 10, 87, 69, 82, 142, 99]"
1563914506174664989,43605,1563914506174,556,56019,'',"[80, 52, 225, 175, 62, 131, 101, 44, 8, 239, 249, 132, 24, 23, 48, 169, 68, 220]"
1563914506674671624,43605,1563914506674,369,37550,'',"[250, 12, 0, 186, 18, 136, 102, 200, 42, 50, 228, 115, 13, 65, 12, 187, 104, 149]"
1563914507174654240,43605,1563914507174,1602,4112,'',"[228, 137, 35, 240, 197, 112, 136, 2, 70, 46, 95, 52, 99, 251, 205, 204, 7, 217, 240, 104, 109, 69]"
1563914507674695236,43605,1563914507674,256,6879,'',"[88, 18, 250, 6]"
1563914508174746443,43605,1563914508174,1657,8266,'',"[59, 167, 129, 93, 216, 36, 4, 24, 135, 145, 131, 125, 39, 90, 250, 228, 44, 61]"
1563914508674696548,43605,1563914508674,492,8045,'',"[17, 43, 237, 106, 68, 200, 23, 44, 27, 198, 176, 136, 79, 35, 77, 3, 167, 176]"
1563914509174710688,43605,1563914509174,1699,28246,'',"[48, 147, 198, 12, 163, 248, 115, 206, 106, 125, 47, 106, 227, 61, 133, 66, 6, 149, 93, 254, 101, 70, 18, 50, 247]"
1563914509674632139,43605,1563914509674,466,4256,'',"[77, 205, 241, 107, 135, 78, 182, 186, 24, 189, 0, 33, 199, 12, 128, 97, 230, 179, 115, 31, 63, 88, 136, 77, 204, 176, 159]"
1563914510174711195,43605,1563914510174,452,22866,'',"[238, 239, 62, 7, 112, 224, 253, 205, 51, 244, 15, 17, 69, 185, 192]"
1563914510674682597,43605,1563914510674,493,2943,'',"[115, 60, 214, 160, 137, 178, 252, 152, 17, 206, 239, 235, 160]"
1563914511174713601,43605,1563914511174,567,26020,'',"[60, 249, 250, 226, 201, 44, 72, 244, 42, 119, 128]"
1563914511674709472,43605,1563914511674,1632,29138,'',"[197, 11, 201, 142, 138, 129, 124, 125, 80, 91, 105, 12, 56, 156, 11]"
1563914512174672213,43605,1563914512174,1527,33206,'',"[107, 214, 177, 134, 222]"
1563914512674645062,43605,1563914512674,864,22638,'',"[218, 45, 52, 246, 179, 84, 133, 84]"
1563914513174672541,43605,1563914513174,916,65523,'',"[83, 76, 148, 80, 13, 116, 242, 242, 251, 29, 60, 144, 208, 224, 32, 5, 120, 121]"
1563914513674622976,43605,1563914513674,382,51866,'',"[49, 242, 211, 232, 179, 23, 174, 127, 51, 26, 143, 238, 211, 124, 100, 93, 39, 139, 8, 245, 229, 170, 112]"
1563914514174668486,43605,1563914514174,1923,49283,'',"[233, 40, 123, 24, 168, 31, 85, 21, 63, 172, 6, 152, 18]"
1563914514674719420,43605,1563914514674,459,54635,'',"[38, 227, 252, 46, 64, 208, 8, 140, 211]"
1563914515174668896,43605,1563914515174,1502,46698,'',"[173, 69, 253, 113, 148, 166, 79, 101, 135, 183, 93, 120, 123]"
1563914515674672690,43605,1563914515674,1187,1425,'',"[210, 221, 207, 185, 148, 187, 224, 79, 137, 193, 126]"
1563914516174666544,43605,1563914516174,321,31989,'',"[142, 222, 149, 79, 235, 239, 197, 161, 210, 222]"
1563914516674650242,43605,1563914516674,543,16195,'',"[184, 149, 10, 164, 150, 147, 34, 97, 140, 49, 50, 59, 25]"
1563914517174682140,43605,1563914517174,1071,40684,'',"[39, 133, 35, 10, 96, 193, 82, 15, 53]"
1563914517674752967,43605,1563914517674,1008,35292,'',"[24, 202, 5]"
1563914518174685781,43605,1563914518174,1997,16706,'',"[253, 129, 59, 63, 208, 4, 140, 102, 73]"
1563914518674677715,43605,1563914518674,780,30118,'',"[111, 18, 52, 29, 43, 98, 145, 161, 36, 7, 235, 79, 255, 139, 215, 216, 53, 128, 2, 206, 173, 148, 21, 117, 29]"
1563914519174661006,43605,1563914519174,712,16560,'',"[75, 20, 214, 13, 135, 95, 212, 117, 150, 31, 55, 219, 212, 138, 16, 102, 221, 145, 41, 221, 242, 35, 5]"
1563914519674686121,43605,1563914519674,1265,59681,'',"[88, 115, 61, 138, 107, 98]"
1563914520174663552,43605,1563914520174,1402,17020,'',"[187, 143, 237, 150, 169, 165, 82, 73, 54, 0, 233, 119, 76, 157, 147, 37, 170, 51, 33, 118, 131, 120]"
1563914520674773682,43605,1563914520674,1853,2111,'',"[48, 99, 86, 147, 144, 46, 120, 255, 52, 250, 213, 66, 71, 23, 88, 126, 69, 165, 37, 44, 30, 143, 229]"
1563914521174664099,43605,1563914521174,617,23728,'',"[88, 24, 40, 99, 206, 223, 253, 236, 12, 4, 180, 99, 73, 244, 87, 27, 243, 203, 234, 161, 173, 95, 232]"
1563914521674686054,43605,1563914521674,1031,62171,'',"[142, 134, 156, 145, 137, 237, 133, 138]"
1563914522174647091,43605,1563914522174,1082,33764,'',"[149, 92, 199, 236, 6, 163, 4, 95, 121, 221, 126, 252, 205, 159, 255, 41, 138, 214, 64, 0, 57, 31, 129, 137, 114]"
1563914522674641795,43605,1563914522674,640,31022,'',"[6, 123, 164, 158, 42, 115, 9]"
1563914523174765571,43605,1563914523174,582,10154,'',"[55, 105, 66, 212, 228, 50, 55, 245, 91, 225, 50, 134, 60, 111, 39]"
1563914523674715053,43605,1563914523674,1015,16722,'',"[47, 131, 136, 253, 129, 5, 225, 188, 35, 167, 158, 41, 124, 252, 240, 248, 14, 56, 203, 100, 33, 173, 172]"
1563914524174652904,43605,1563914524174,1286,13465,'',"[31, 31, 228, 168, 240, 254, 88, 88, 85, 159, 83, 172, 152, 105]"
1563914524674666579,43605,1563914524674,75,38732,'',"[69, 161, 216, 25, 134, 229, 209, 41, 88, 68, 107, 143, 199, 145, 101, 74, 188, 28, 129]"
1563914525174686020,43605,1563914525174,79,26955,'',"[96, 127, 2, 186, 104, 133, 45, 94, 62, 208, 112, 196, 151, 221, 211, 123, 190, 150]"
1563914525674693959,43605,1563914525674,444,8730,'',"[135, 97, 27, 125, 77, 87, 20, 24, 105, 78, 68, 176, 242, 14, 202, 142]"
1563914526174655663,43605,1563914526174,1285,43266,'',"[103, 238, 75, 69, 166, 184, 128, 101, 109, 102, 138, 243, 219, 204, 158, 157, 185, 244, 29, 164, 80, 218]"
1563914526674663372,43605,1563914526674,1404,45877,'',"[242, 235, 98, 203, 215]"
1563914527174673120,43605,1563914527174,1328,24907,'',"[39, 194, 44, 229, 239, 12, 229, 15, 38, 93, 128, 97]"
1563914527674645999,43605,1563914527674,146,17789,'',"[30, 88, 148, 156, 37, 91, 65, 122, 202, 143, 136, 145, 163, 231, 199, 116, 85, 191, 197, 95, 173, 88, 159, 110, 52, 157, 32, 66, 245, 228]"
1563914528174665437,43605,1563914528174,739,45686,'',"[104, 96, 233, 177, 104, 43, 11, 196, 49, 17, 226, 48, 54, 138, 108, 148, 6, 38, 176, 194, 68, 111, 234]"
1563914528674661973,43605,1563914528674,1541,46421,'',"[212, 215, 57, 75, 7, 0, 209, 239, 251, 118, 160, 23, 253, 119, 41, 38, 157, 18, 122, 106, 155, 106, 62, 50, 55, 12, 55, 100, 137]"
1563914529174671565,43605,1563914529174,203,51858,'',"[139, 12, 194, 2, 76]"
1563914529674691093,43605,1563914529674,821,35636,'',"[39, 70, 46, 2, 84, 94, 110, 148, 154, 95, 15, 13, 234, 62, 232, 91, 233, 105, 31, 83, 165, 44, 153, 231, 195, 126, 45, 195, 184, 133, 246, 176, 129, 247]"
1563914530174731109,43605,1563914530174,414,36670,'',"[43, 64, 149, 37, 195, 72, 153, 88, 140, 53, 80, 220, 151, 39, 123, 75, 109, 229, 139, 204, 118, 227, 232, 191, 150, 160, 10, 21, 115, 217]"
1563914530674647799,43605,1563914530674,1180,1621,'',"[27, 122, 59, 235, 250, 109, 231, 201, 63, 252, 200, 59]"
1563914531174680997,43605,1563914531174,745,29042,'',"[218, 103, 65, 233, 83, 74, 104, 74, 49, 59, 51]"
1563914531674678789,43605,1563914531674,1981,9825,'',"[2, 43, 11, 200, 214, 114, 33, 64, 28, 248, 104, 151, 165, 143, 173, 95, 124]"
1563914532174684997,43605,1563914532174,265,8852,'',"[102, 207, 43, 191, 253, 24, 71, 131, 22, 86, 110, 232, 83, 211, 53, 216, 20]"
1563914532674679500,43605,1563914532674,1109,15705,'',"[248, 98, 84, 142, 0, 233, 149, 77, 11, 221, 120, 216, 147, 232, 172, 159, 99, 236, 126, 139, 186, 93, 151, 217, 79, 70, 113, 155, 145, 64, 170, 225, 225, 198, 72, 222]"
1563914533174662734,43605,1563914533174,1414,7576,'',"[92, 42, 54, 69, 82, 152, 244, 151]"
1563914533674692637,43605,1563914533674,1963,48034,'',"[212, 224, 183]"
1563914534174673922,43605,1563914534174,1767,50729,'',"[176, 124, 183, 12, 135, 234, 181, 48, 158, 219, 61, 56, 206, 76, 189, 33, 177, 122, 68, 85]"
1563914534674654762,43605,1563914534674,794,9488,'',"[140, 212, 97, 17, 216, 254, 205, 185, 142, 230, 76, 118, 199]"
1563914535174710427,43605,1563914535174,818,23584,'',"[74, 96, 10, 110, 167, 126, 51, 115, 165]"
1563914535674651544,43605,1563914535674,1042,21087,'',"[142, 161, 64, 0, 251, 148, 52, 60, 15, 113, 96, 119, 138, 240, 13, 224, 187, 160, 235, 69, 117, 24, 122, 115, 55, 206, 251]"
1563914536174706184,43605,1563914536174,1911,21321,'',"[211, 205, 40, 190, 10, 149, 255, 32, 148, 83, 60, 32, 171, 27, 154, 176, 232, 112]"
1563914536674681986,43605,1563914536674,1820,10327,'',"[241, 81, 232, 188, 97, 20, 193, 107, 157, 252, 189, 62, 133, 154, 164, 82, 177, 50, 112, 90, 116]"
1563914537174718570,43605,1563914537174,327,14008,'',"[136, 254, 19, 104, 202, 54, 44, 43, 30, 165, 242, 49, 152, 85, 31]"
1563914537674680319,43605,1563914537674,1569,5421,'',"[101, 181, 186, 188, 155, 120, 110, 134, 18]"
1563914538174680580,43605,1563914538174,1879,53704,'',"[2, 124, 240, 225, 67, 189, 56, 80, 107, 57, 21, 28]"
1563914538674699045,43605,1563914538674,1061,62012,'',"[111, 230, 109, 101, 192, 166, 69, 213, 97, 43, 239, 55, 222, 185, 0]"
1563914539174670490,43605,1563914539174,1772,18141,'',"[219, 221, 190, 107, 71, 4, 88, 209, 11]"
1563914539674629906,43605,1563914539674,1740,55250,'',"[106, 224, 18, 39, 79, 227, 116, 102, 249, 93, 42, 212, 159, 20, 126, 118, 153, 11, 54, 179, 202, 46, 36, 83, 185, 153, 126, 237, 31]"
1563914540174698668,43605,1563914540174,1830,10459,'',"[2, 131, 144, 143, 225, 141, 67, 155, 31, 145, 81, 77, 97, 222]"
1563914540674701846,43605,1563914540674,436,29614,'',"[249, 207, 144, 225, 223, 225, 58, 242, 204, 163, 252, 233, 121, 153, 74, 40, 20, 149, 246, 249, 109, 44, 135, 186, 202, 239]"
1563914541174667410,43605,1563914541174,1161,27161,'',"[237, 27, 117, 242, 68, 77, 224, 226, 49, 226, 68, 147, 203, 135, 101, 19, 138, 28, 95, 184, 248, 141, 202, 141, 44, 213, 112]"
1563914541674693593,43605,1563914541674,841,64880,'',"[144, 190, 224, 121, 44, 110, 50, 50, 159, 2, 152, 59, 210, 120, 181, 148, 128, 52, 98, 112, 39]"
1563914542174735814,43605,1563914542174,501,23219,'',"[252, 144, 147, 158, 217, 99, 30, 58, 50, 82, 179, 230, 35, 136, 63, 243, 114, 65, 34]"
1563914542674674768,43605,1563914542674,378,49671,'',"[248, 164, 187, 200, 199, 238, 51, 158, 215, 231, 148]"
1563914543174717463,43605,1563914543174,1708,29633,'',"[47, 68, 53, 189, 110, 113]"
1563914543674618195,43605,1563914543674,1193,27309,'',"[105, 37, 234, 68, 100, 122, 78, 15, 212, 246, 126, 87, 46, 165, 199, 189, 237, 204, 166, 153, 61, 2, 185, 62, 90, 39, 245, 12, 41, 53, 4, 33, 213, 200, 254, 133, 118, 199, 152, 188]"
1563914544174649277,43605,1563914544174,476,10569,'',"[46, 216, 138, 135, 142]"
1563914544674728813,43605,1563914544674,223,64610,'',"[137, 202, 169, 195, 214, 78]"
1563914545174668232,43605,1563914545174,139,27535,'',"[201, 45, 80, 73, 143, 85, 75, 156, 123, 100, 141, 198, 137, 251, 224, 89, 244, 161, 139, 31, 187, 55, 102, 160, 182, 228, 183, 240]"
1563914545674679608,43605,1563914545674,1651,31323,'',"[220, 145, 229, 38, 162, 73, 204, 243, 35]"
1563914546174711100,43605,1563914546174,99,8515,'',"[120, 192, 147, 112, 155, 106, 57, 113, 22, 242, 228, 244, 161, 197, 58]"
1563914546674673119,43605,1563914546674,1634,28943,'',"[163, 69, 82, 238, 62, 51, 236, 69, 117, 108, 96, 196, 211, 98, 14, 80, 246, 5, 105]"
1563914547174663559,43605,1563914547174,20,16295,'',"[117, 90, 27, 109, 78, 232, 84, 47, 114, 142, 29, 125, 69, 28, 8, 168, 154, 118, 228, 62, 116, 142, 54, 72, 139, 47, 22, 90, 113, 149, 58, 247, 63, 139, 80, 86, 239, 141, 163, 206, 171, 214, 169, 28, 167]"
1563914547674651439,43605,1563914547674,1633,38697,'',"[139, 46]"
1563914548174728436,43605,1563914548174,1548,63255,'',"[10, 13, 141, 32, 111, 94]"
1563914548674713951,43605,1563914548674,1513,23021,'',"[149, 248, 12, 69, 152, 164, 201, 24, 240, 31, 78, 10, 41, 221, 228, 31, 118, 42, 193, 112, 64, 31]"
1563914549174654028,43605,1563914549174,944,17772,'',"[233, 58, 69, 221, 30, 161, 186, 129, 41, 95, 90, 27, 14, 210, 41, 50]"
1563914549674681619,43605,1563914549674,307,21912,'',[70]
1563914550174689905,43605,1563914550174,583,39991,'',"[153, 225, 93, 136, 252, 50, 182, 9, 125, 220, 228, 184, 123, 42, 98, 92, 223, 79, 161, 195, 191, 243, 67, 58]"
1563914550674708087,43605,1563914550674,376,29352,'',"[187, 30, 160, 202, 31, 217, 222, 106, 184, 222, 1]"
1563914551174709507,43605,1563914551174,474,41249,'',"[68, 215, 199, 214, 91, 139, 64, 55, 226, 28, 188, 178, 22, 255, 80, 1, 39, 176, 21]"
1563914551674635015,43605,1563914551674,1980,725,'',[101]
1563914552174707724,43605,1563914552174,1542,40363,'',"[123, 18, 73, 207, 204, 3, 207, 66, 231, 168, 88, 30, 45, 152, 87, 119]"
1563914552674649808,43605,1563914552674,1764,31303,'',"[159, 56, 36, 158, 236, 51, 216, 100, 245, 142, 79, 192, 255, 124, 28, 59, 94, 86, 145, 115, 229, 58, 67, 46, 192, 96, 100]"
1563914553174711925,43605,1563914553174,1859,23209,'',"[145, 2, 112, 245, 20, 117, 234, 238, 44]"
1563914553674652072,43605,1563914553674,753,5482,'',"[12, 150, 154, 141, 95, 63, 118, 5, 203, 72, 94, 45, 64, 125, 145, 199, 211, 10, 88, 27, 10, 76]"
1563914554174672213,43605,1563914554174,49,49549,'',"[253, 253, 152, 109, 142, 101, 189, 66, 128, 100, 248, 9, 6, 251, 149, 59, 134, 210, 134, 7, 107, 144, 26, 131, 113, 136, 227, 25, 245, 111]"
1563914554674669522,43605,1563914554674,813,64390,'',"[231, 239, 105, 13, 155, 14, 147, 70, 81, 182, 17, 212, 60, 105, 73, 227, 246, 55, 2, 221, 189, 97, 203, 127, 213, 216, 124, 224, 148, 126, 94, 15, 53, 180, 138, 213, 125, 152]"
1563914555174725696,43605,1563914555174,1883,28906,'',"[179, 61, 200, 122, 126, 255, 34, 107, 150, 42, 59, 162, 57, 27, 182, 231, 127, 2, 14, 200, 64, 232, 40, 217, 4]"
1563914555674692253,43605,1563914555674,1909,3769,'',"[46, 248, 220, 188, 97, 142, 40, 147, 157, 229, 7, 140, 32, 94, 214, 227, 95, 10, 86, 74, 236, 60, 174, 185, 239, 176]"
1563914556174677337,43605,1563914556174,402,46781,'',"[6, 176, 93, 13, 172, 107, 63]"
1563914556674709304,43605,1563914556674,1731,31867,'',"[11, 51]"
1563914557174680086,43605,1563914557174,768,34930,'',"[242, 180]"
1563914557674730590,43605,1563914557674,141,51417,'',"[118, 235, 213, 173, 229, 161, 214, 255, 243, 0, 195, 19, 245, 124, 13, 26, 229, 35]"
1563914558174713046,43605,1563914558174,512,38732,'',"[34, 146, 62, 239, 89, 11, 189, 146, 4, 1, 61, 253, 84, 228, 63, 255, 29, 81, 247, 103, 58, 208, 129, 124, 146, 104, 236, 145, 103]"
1563914558674664229,43605,1563914558674,1474,62149,'',"[79, 72, 90, 216, 12, 213, 249, 0, 72, 238, 238, 178, 79, 187, 67, 239, 107, 115, 220, 97, 117, 103]"
1563914559174685453,43605,1563914559174,1325,25627,'',"[74, 183, 220, 193, 196, 236, 247, 120, 186]"
1563914559674701464,43605,1563914559674,1693,23576,'',"[73, 117, 23, 44, 69, 99]"
1563914560174715491,43605,1563914560174,1194,13077,'',"[35, 64, 232, 112, 122, 106, 153, 180, 177, 156, 172, 156, 190, 40, 63, 0, 207]"
1563914560674713961,43605,1563914560674,609,52662,'',"[186, 231, 1, 61, 208, 26, 255, 18, 37, 54, 0, 247, 40, 106, 163, 213, 185]"
1563914561174751419,43605,1563914561174,1664,37927,'',"[62, 167, 61, 161, 31, 236, 80, 246, 155]"
1563914561674704560,43605,1563914561674,1657,15595,'',"[8, 29, 246, 153, 144, 54, 24, 241]"
1563914562174710191,43605,1563914562174,1127,29886,'',"[147, 59, 73, 92, 195, 216, 4, 219, 102, 123, 66, 148, 5]"
1563914562674693038,43605,1563914562674,1289,19477,'',"[160, 121, 170, 142]"
1563914563174667096,43605,1563914563174,182,31973,'',"[181, 93, 187, 155, 234, 127, 3, 34, 127, 51, 169, 222, 76, 124, 244, 198, 57, 98, 91, 21, 21, 113, 168, 33, 157, 141, 246, 53]"
1563914563674692742,43605,1563914563674,1465,120,'',"[154, 47, 217, 165, 174, 226, 184, 101, 32, 242, 149, 213, 60, 17, 230, 231, 98, 195]"
1563914564174716942,43605,1563914564174,1582,2978,'',"[23, 235, 196, 112, 130, 135]"
1563914564674638436,43605,1563914564674,927,20235,'',"[218, 223, 135, 173, 69, 134, 75, 113, 7, 63, 65, 130, 36, 94, 232, 142, 53, 173, 51, 44, 107, 129, 161, 10]"
1563914565174682017,43605,1563914565174,935,50867,'',"[176, 60, 15, 230, 15, 139, 71, 127, 44, 48, 69, 37, 132, 6, 134]"
1563914565674667260,43605,1563914565674,1760,40874,'',"[35, 74, 164, 90, 211, 254, 171, 248, 51, 203, 194, 153, 206]"
1563914566174657594,43605,1563914566174,1981,37497,'',"[151, 208, 163, 250, 117, 189, 174, 76, 129, 228, 158, 224, 147, 51, 25, 6, 170, 6, 241, 56, 176, 7, 127, 16, 38, 30]"
1563914566674659184,43605,1563914566674,571,41672,'',"[128, 93, 209, 223, 89, 136, 167, 223, 56, 21, 83, 167, 144, 114, 137, 126, 41, 227]"
1563914567174666368,43605,1563914567174,1635,56662,'',"[228, 4, 32, 106, 197, 67, 146, 4, 61, 89, 40, 16]"
1563914567674705370,43605,1563914567674,1569,22599,'',"[237, 215, 91, 110, 112, 81, 192]"
1563914568174694300,43605,1563914568174,1996,58876,'',"[142, 9, 192, 93]"
1563914568674683333,43605,1563914568674,705,65384,'',"[31, 47, 208, 119, 87, 18, 224, 101, 244, 189, 213]"
1563914569174719772,43605,1563914569174,306,23029,'',"[131, 134, 106, 207, 208, 147, 83, 46, 209, 25, 90, 42, 119, 117, 98]"
1563914569674701477,43605,1563914569674,5,5132,'',"[120, 126, 101, 232, 213, 149, 237, 101, 232, 60, 197, 25, 82, 105, 95, 124, 229, 240, 59, 140, 152, 164, 240, 104]"
1563914570174698702,43605,1563914570174,473,7508,'',"[106, 147, 212]"
1563914570674768557,43605,1563914570674,1725,47919,'',"[40, 56, 178, 88, 0, 254, 6, 30, 173, 207, 42, 188]"
1563914571174668024,43605,1563914571174,1805,63024,'',"[222, 188, 46, 119, 39, 148, 159, 20, 127, 86, 100, 69, 6, 114]"
1563914571674667546,43605,1563914571674,1598,28171,'',"[75, 239, 211, 1, 139, 163, 64, 181, 154]"
1563914572174675668,43605,1563914572174,852,51804,'',"[170, 134, 229, 99, 150, 158, 132, 14, 42]"
1563914572674651987,43605,1563914572674,562,11366,'',"[21, 219, 130, 54, 134, 250, 140]"
1563914573174708951,43605,1563914573174,1423,58610,'',"[20, 163, 85, 219, 16, 128]"
1563914573674655059,43605,1563914573674,1402,52179,'',"[218, 99, 146, 173, 159, 245, 82, 175, 203, 4, 31, 89, 60, 3, 45, 90, 96, 100, 87]"
1563914574174675039,43605,1563914574174,1186,42421,'',"[255, 11, 210, 130, 111, 187, 89, 216]"
1563914574674646086,43605,1563914574674,28,62622,'',"[134, 236, 177, 216, 97, 0, 226, 36, 244, 26, 255, 76, 115, 115, 204, 15, 255, 56, 75, 186, 243, 197]"
1563914575174639610,43605,1563914575174,1847,1522,'',"[209, 136, 121, 173, 22]"
1563914575674701295,43605,1563914575674,837,13380,'',"[147, 87, 74, 68, 160, 65, 184, 104, 241, 101, 93, 228, 116, 22, 128, 177, 166, 167, 151, 134, 233, 202, 206]"
1563914576174673233,43605,1563914576174,1493,31021,'',"[155, 101, 15, 214, 123, 136, 52, 120, 67, 211, 238, 23, 213, 132, 238, 16, 110, 235, 219, 133, 68, 40, 170, 180, 9, 28, 147, 173, 236, 112, 118, 99, 246, 98, 16, 39]"
1563914576674681726,43605,1563914576674,1536,25039,'',"[160, 129, 249, 170, 156, 158, 203, 117, 70, 9, 236, 141, 103, 228, 106, 137, 37, 152, 20, 15, 33, 181, 126, 145, 33]"
1563914577174638411,43605,1563914577174,247,32512,'',"[125, 89, 174, 91, 158, 8, 253, 189, 54, 97, 35, 98, 222, 111, 23, 107, 70, 134, 218]"
1563914577674691884,43605,1563914577674,1948,14281,'',"[223, 68, 222, 60, 229, 111, 130, 17, 44, 193, 245, 238]"
1563914578174649800,43605,1563914578174,1840,23315,'',"[189, 12, 153, 73, 12, 219, 179, 199, 126, 246, 176, 233, 117, 70, 27, 194, 226, 221, 252, 27, 244]"
1563914578674688000,43605,1563914578674,1000,50626,'',"[39, 112, 131, 91, 130, 121, 249, 221, 106, 4, 147, 53, 155, 174, 157, 133, 225, 111, 142]"
1563914579174748207,43605,1563914579174,184,23496,'',"[225, 118, 174, 243, 155]"
1563914579674717670,43605,1563914579674,1614,63102,'',"[178, 158, 73, 181, 255, 196, 251, 56, 98, 68, 43, 226, 192, 94]"
1563914580174717898,43605,1563914580174,1402,25477,'',"[240, 237]"
1563914580674658703,43605,1563914580674,56,14735,'',"[73, 156, 150, 95, 250, 132, 244, 11, 115, 29]"
1563914581174685445,43605,1563914581174,1118,17142,'',"[7, 124, 156, 28, 64]"
1563914581674726380,43605,1563914581674,1777,2518,'',"[213, 170, 109, 13, 222, 56, 227, 35, 176, 163, 235, 153, 179, 34, 121, 211, 27, 29, 171, 233, 66, 219, 118]"
1563914582174651963,43605,1563914582174,815,16828,'',"[100, 88, 188]"
1563914582674745798,43605,1563914582674,262,43186,'',"[167, 203, 190, 247, 110, 5, 44, 121, 109]"
1563914583174662330,43605,1563914583174,372,27105,'',"[115, 58, 142, 5, 238, 228, 44, 29, 85, 128, 254, 36, 81, 178, 51, 87]"
1563914583674773067,43605,1563914583674,135,13735,'',"[2, 119, 117, 36, 5, 241, 216, 152]"
1563914584174712803,43605,1563914584174,282,17419,'',"[45, 33, 2, 192, 251, 234, 55, 228, 231, 155, 195, 172, 247, 115, 125, 188, 165, 137, 50, 0, 126]"
1563914584674665994,43605,1563914584674,508,48719,'',"[127, 67, 200, 255, 170, 221, 78]"
1563914585174715127,43605,1563914585174,634,19248,'',"[102, 63, 127, 58, 159, 106, 110, 185, 9, 98, 245, 177, 38, 29, 173, 45, 39, 3, 222, 37, 246, 184, 85, 254, 102, 101]"
1563914585674689638,43605,1563914585674,1092,34308,'',"[208, 72, 180, 201, 191, 203, 20, 138, 254, 74, 111, 97, 33, 51, 108, 168, 81, 216, 136, 204, 215, 172, 160, 125, 81, 1, 130, 142]"
1563914586174681472,43605,1563914586174,1294,42264,'',"[144, 200, 93, 165, 65, 46, 29, 53, 102, 133, 189, 5]"
1563914586674716315,43605,1563914586674,737,47530,'',"[114, 206, 27, 91, 55, 141, 85, 200, 241, 20, 244, 127, 62, 254, 154, 200, 241, 158]"
1563914587174677192,43605,1563914587174,1585,28752,'',"[169, 129, 99, 10, 70, 85, 140, 190, 20, 131, 36, 152, 217, 206, 161, 218, 213, 140]"
1563914587674674266,43605,1563914587674,819,5291,'',"[247, 207, 188, 245, 185, 196]"
1563914588174681477,43605,1563914588174,1206,684,'',"[211, 81, 108, 105, 60, 162, 119, 96, 74, 193, 75]"
1563914588674695821,43605,1563914588674,1613,35214,'',"[245, 169, 253, 107, 29, 239, 118, 76, 216, 44, 117, 118, 223, 80, 109, 101]"
1563914589174683841,43605,1563914589174,265,50699,'',"[42, 101, 247, 156, 231, 83]"
1563914589674705963,43605,1563914589674,897,1211,'',"[213, 231, 225, 66, 11, 14, 17, 128, 101, 112, 82, 174, 201, 172, 41, 46]"
1563914590174700070,43605,1563914590174,1604,13274,'',"[210, 139, 231, 18, 75, 216, 178, 198]"
1563914590674734960,43605,1563914590674,163,23177,'',"[221, 241, 214, 157, 24, 26, 97, 236, 220, 119, 113, 12, 118, 141]"
1563914591174719040,43605,1563914591174,1402,9779,'',"[161, 157, 123, 200, 208, 154, 183, 30, 108, 147, 182, 173, 205, 11, 175, 179, 230, 123, 9, 225, 153, 11, 11, 109, 111, 23, 88, 163, 176, 45, 239, 176, 50, 55, 110, 20, 148, 89]"
1563914591674715595,43605,1563914591674,1793,23222,'',"[185, 45, 32, 130, 162, 115, 32, 179, 134, 45, 77, 214, 217, 174, 64, 142, 60, 215, 174, 162, 138, 83, 106, 161, 228, 178, 19, 134, 126, 101, 169, 183, 176]"
1563914592174649985,43605,1563914592174,1584,65364,'',"[227, 114, 1, 98, 190, 236, 5, 160, 164, 11, 242, 129]"
1563914592674700479,43605,1563914592674,825,6990,'',"[14, 244, 138, 105, 164, 229, 69, 152, 61, 113, 89, 213, 241, 179, 30, 110, 193, 35, 5, 207, 19, 86, 237]"
1563914593174730917,43605,1563914593174,1823,14480,'',"[155, 253, 202, 138, 226, 135, 208, 190, 216, 56, 217, 119, 56, 122, 249, 201, 154, 45, 245, 205, 26, 212, 9, 28, 156, 70, 54, 3, 141, 148, 34, 26, 36, 33]"
1563914593674663522,43605,1563914593674,1590,55971,'',"[25, 198, 77, 32, 245, 116, 171, 110, 191, 174, 14, 95, 48, 235, 166, 60, 29, 195, 92, 153, 87, 188, 63, 28, 22, 67]"
1563914594174678843,43605,1563914594174,1530,47032,'',"[6, 218, 239, 141, 209, 113, 236, 213, 172]"
1563914594674644887,43605,1563914594674,141,31529,'',"[37, 32, 148, 95, 6, 113, 39, 62, 79, 173, 94, 204, 190, 95, 5, 194, 216, 101, 71, 215, 17]"
1563914595174687305,43605,1563914595174,1224,57242,'',"[219, 89, 193, 39, 6]"
1563914595674682002,43605,1563914595674,1113,50783,'',"[9, 70, 63, 174, 139, 104, 67, 170, 179, 187, 13, 137, 171, 77, 156, 190, 115, 112, 35, 87, 20, 16, 57, 55, 110, 180, 119, 194, 112, 167, 109, 177]"
